# Timesteps, List of cluster sizes
1455000: [34, 107, 42, 32, 10, 44, 6, 2, 3]
1460000: [34, 106, 41, 32, 10, 44, 2, 6, 2, 3]
1465000: [34, 104, 41, 32, 10, 44, 6, 2, 2]
1470000: [35, 106, 41, 32, 10, 44, 6, 2, 2]
1475000: [35, 107, 42, 32, 10, 44, 6, 3]
1480000: [35, 106, 42, 32, 10, 44, 6, 3, 2, 2]
1485000: [34, 107, 42, 32, 11, 44, 5, 3]
1490000: [34, 108, 42, 32, 11, 45, 5, 3]
1495000: [35, 107, 41, 32, 11, 45, 5, 3, 2]
1500000: [35, 107, 41, 33, 11, 45, 4, 3]
1505000: [35, 105, 42, 33, 11, 45, 5, 3]
1510000: [34, 105, 40, 33, 12, 45, 6, 3]
1515000: [32, 103, 39, 35, 12, 45, 7, 3]
1520000: [33, 105, 39, 35, 12, 46, 8, 2, 4]
1525000: [33, 105, 40, 35, 12, 47, 8, 4]
1530000: [34, 105, 40, 35, 12, 45, 8, 4]
1535000: [35, 106, 40, 35, 12, 46, 7, 4]
1540000: [34, 105, 40, 35, 12, 46, 8, 3]
1545000: [34, 105, 40, 35, 12, 45, 8, 3]
